"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","NCHLT5","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2019,201901,267583,2019001362557,12074.4,2019002675831,10210,1,2,9442.8,1,0,2,60,1,1,100,0,0,10,101,1,10,45000,1,11
2019,201901,267583,2019001362557,12074.4,2019002675831,10210,1,3,14086.8,0,0,2,27,6,1,100,0,0,8,81,1,10,15000,1,11
2019,201901,268976,2019000341448,8668.8,2019002689761,10311,1,1,8514.0,0,0,2,26,6,2,200,0,0,10,101,1,10,50000,1,11
2019,201901,268976,2019000341448,8668.8,2019002689761,10311,1,2,14396.4,0,0,2,23,6,2,200,0,0,10,101,1,10,36000,1,11
2019,201901,269131,2019000414810,26780.4,2019002691311,10411,1,1,26780.4,2,0,2,40,6,2,200,0,0,6,63,1,10,38000,1,11
2019,201901,269131,2019000414810,26780.4,2019002691311,10411,1,2,37616.4,0,0,1,16,6,2,200,0,0,3,30,3,30,0,0,0
2019,201901,269131,2019000414810,26780.4,2019002691311,10411,1,3,33591.6,0,0,1,8,6,2,200,0,0,1,15,0,0,999999,0,0
2019,201901,269441,2019000558694,27864.0,2019002694411,10511,1,1,28018.8,0,0,2,35,1,1,100,0,0,11,114,1,10,175000,1,11
2019,201901,269441,2019000558694,27864.0,2019002694411,10511,1,2,25387.2,0,0,1,43,1,1,100,0,0,10,101,1,10,360000,1,11
2019,201901,269596,2019000618198,10216.8,2019002695961,10211,1,1,10371.6,0,0,1,35,6,2,200,2,200,11,114,1,10,150000,1,11
2019,201901,269750,2019000685480,51238.8,2019002697501,10511,1,1,51238.8,0,0,1,25,6,1,100,0,0,10,101,1,10,50000,1,11
2019,201901,269750,2019000685480,51238.8,2019002697501,10511,1,2,74149.2,0,0,2,26,6,1,100,0,0,10,101,1,10,50000,1,11
2019,201901,270060,2019000826265,10836.0,2019002700601,10211,1,1,10836.0,0,0,1,28,6,1,100,0,0,11,114,1,10,115000,1,11
2019,201901,270215,2019000894459,6656.4,2019002702151,10411,1,1,6656.4,1,0,2,56,4,1,100,0,0,6,65,1,10,91000,1,11
2019,201901,270215,2019000894459,6656.4,2019002702151,10411,1,2,8049.6,0,0,2,33,6,1,100,0,0,6,65,1,10,90000,1,11
2019,201901,270370,2019000975645,11145.6,2019002703701,10311,1,1,11300.4,0,0,2,46,4,1,100,0,0,7,71,1,10,104000,1,11
2019,201901,270524,2019001048253,43653.6,2019002705241,10511,1,1,43653.6,0,0,1,33,1,1,100,0,0,11,115,1,10,295000,1,11
2019,201901,270524,2019001048253,43653.6,2019002705241,10511,1,2,48297.6,0,0,2,30,1,1,100,0,0,11,115,1,10,150000,1,11
2019,201901,270679,2019001127797,12229.2,2019002706791,10411,1,1,12229.2,0,0,2,44,6,2,200,0,0,11,114,1,10,57000,1,11
2019,201901,270834,2019001199759,23684.4,2019002708341,10211,1,1,23839.2,1,0,2,57,1,7,700,4,416,6,63,1,10,35000,1,11
2019,201901,270834,2019001199759,23684.4,2019002708341,10211,1,2,21826.8,1,0,1,64,1,7,700,4,416,1,16,3,30,0,1,11
2019,201901,270834,2019001199759,23684.4,2019002708341,10211,1,3,7740.0,0,0,2,23,6,7,700,4,416,7,71,1,10,8000,1,11
2019,201901,270834,2019001199759,23684.4,2019002708341,10211,1,4,36997.2,0,0,2,61,6,7,700,4,416,2,23,1,10,19500,1,11
2019,201901,270834,2019001199759,23684.4,2019002708341,10211,1,5,43034.4,1,0,1,45,3,7,700,4,416,7,71,1,10,0,1,11
2019,201901,270834,2019001199759,23684.4,2019002708341,10211,1,6,16254.0,0,0,2,16,6,7,700,4,416,3,30,3,30,0,0,0
2019,201901,270834,2019001199759,23684.4,2019002708341,10211,1,7,39164.4,1,0,2,38,6,7,700,4,416,6,63,1,10,85000,1,11
2019,201901,270834,2019001199759,23684.4,2019002708341,10211,1,8,7740.0,0,0,2,20,6,7,700,4,416,7,71,3,30,0,1,11
2019,201901,270989,2019001282031,15634.8,2019002709891,10511,1,1,15789.6,0,0,2,42,6,1,100,0,0,10,101,1,10,85000,1,11
2019,201901,271453,2019010003269,3250.8,2019002714531,991112,4,1,3250.8,0,0,1,46,6,1,100,0,0,5,50,1,10,2300,1,11
2019,201901,271918,2019010012138,6346.8,2019002719181,910012,4,1,6346.8,0,0,1,20,6,7,700,4,498,7,71,1,14,19700,1,12
2019,201901,273620,2019010044370,1393.2,2019002736201,861712,4,1,1393.2,0,0,2,40,6,2,200,0,0,6,61,1,10,12600,1,11
2019,201901,275014,2019010070418,5727.6,2019002750141,862112,4,1,5727.6,0,0,1,50,2,2,200,0,0,6,63,1,10,0,2,20
2019,201901,275942,2019010086842,12074.4,2019002759421,710512,4,1,12074.4,0,0,2,18,6,1,100,4,413,7,71,1,10,3600,1,11
2019,201901,276407,2019010095328,52786.8,2019002764071,310412,4,1,52786.8,0,0,1,22,6,1,100,4,498,6,65,1,14,10000,1,12
2019,201901,279348,2019010149596,464.4,2019002793481,991012,4,1,464.4,0,0,2,45,3,1,100,0,0,6,64,1,10,9300,1,11
2019,201901,279503,2019000000386,4489.2,2019002795031,1050112,1,1,4489.2,0,0,2,51,4,1,100,2,200,0,2,1,10,5200,1,11
2019,201901,279658,2019000002755,6966.0,2019002796581,1010112,1,1,7120.8,0,0,1,30,1,1,100,0,0,8,81,1,10,65000,1,11
2019,201901,279658,2019000002755,6966.0,2019002796581,1010112,1,2,7275.6,0,0,2,29,1,1,100,0,0,7,71,3,30,0,1,11
2019,201901,279967,2019000008084,23684.4,2019002799671,10212,1,1,23684.4,0,0,1,34,1,4,400,0,0,11,114,1,10,73000,1,11
2019,201901,279967,2019000008084,23684.4,2019002799671,10212,1,2,19659.6,0,0,2,34,1,4,400,0,0,11,114,1,10,73000,1,11
2019,201901,280122,2019000010680,8359.2,2019002801221,1130012,1,1,8359.2,2,0,2,40,1,8,801,4,460,10,101,1,10,70000,1,11
2019,201901,280122,2019000010680,8359.2,2019002801221,1130012,1,2,10062.0,2,0,1,50,1,1,100,0,0,8,81,1,10,170000,1,11
2019,201901,280122,2019000010680,8359.2,2019002801221,1130012,1,3,8204.4,0,0,1,13,6,8,801,4,460,2,25,0,0,999999,0,0
2019,201901,280122,2019000010680,8359.2,2019002801221,1130012,1,4,8204.4,0,0,1,10,6,8,801,4,460,1,17,0,0,999999,0,0
2019,201901,280586,2019000018029,9288.0,2019002805861,330212,1,1,9442.8,0,0,1,40,1,1,100,0,0,10,101,2,20,75000,2,20
2019,201901,280586,2019000018029,9288.0,2019002805861,330212,1,2,8823.6,0,0,2,40,1,1,100,0,0,11,114,1,14,120000,1,12
2019,201901,280741,2019000020720,14241.6,2019002807411,570812,1,1,14086.8,1,1,2,36,1,1,100,0,0,7,71,1,10,35000,1,11
2019,201901,280741,2019000020720,14241.6,2019002807411,570812,1,2,12538.8,1,1,1,37,1,1,100,0,0,10,101,1,10,125000,1,11
2019,201901,280741,2019000020720,14241.6,2019002807411,570812,1,3,14241.6,0,0,2,1,6,1,100,0,0,0,1,0,0,999999,0,0
2019,201901,280896,2019000023189,13467.6,2019002808961,991012,1,1,13622.4,0,0,1,53,1,2,200,0,0,6,61,1,10,50000,1,11
2019,201901,280896,2019000023189,13467.6,2019002808961,991012,1,2,13932.0,0,0,2,44,1,2,200,0,0,8,81,1,10,50000,1,11
2019,201901,281206,2019000028050,14086.8,2019002812061,1070012,1,1,13932.0,0,0,1,58,3,1,100,0,0,6,63,1,10,34000,1,11
2019,201901,281515,2019000032756,6192.0,2019002815151,1050112,1,1,6346.8,1,0,1,49,3,1,100,0,0,11,116,1,10,94000,2,20
2019,201901,281515,2019000032756,6192.0,2019002815151,1050112,1,2,5727.6,0,0,1,16,6,1,100,0,0,5,50,3,30,0,0,0
2019,201901,281670,2019000034785,16563.6,2019002816701,110212,1,1,16563.6,0,0,1,57,1,1,100,0,0,6,63,1,10,30000,1,11
2019,201901,281670,2019000034785,16563.6,2019002816701,110212,1,2,17182.8,0,0,2,54,1,1,100,0,0,6,63,3,30,0,1,11
2019,201901,282134,2019000041890,4489.2,2019002821341,1070012,1,1,4334.4,0,0,2,48,1,1,100,0,0,11,114,1,10,75000,1,11
2019,201901,282134,2019000041890,4489.2,2019002821341,1070012,1,2,6037.2,0,0,1,52,1,1,100,0,0,7,71,1,10,75000,1,11
2019,201901,282444,2019000047405,15634.8,2019002824441,860612,1,1,15480.0,2,0,1,60,1,2,200,4,460,2,26,1,10,36000,1,11
2019,201901,282444,2019000047405,15634.8,2019002824441,860612,1,2,14396.4,2,0,2,58,1,2,200,4,460,2,25,3,30,0,1,11
2019,201901,282444,2019000047405,15634.8,2019002824441,860612,1,3,22446.0,0,0,2,27,6,2,200,4,460,10,101,1,10,45000,1,11
2019,201901,282444,2019000047405,15634.8,2019002824441,860612,1,4,17802.0,0,0,1,21,6,2,200,4,460,8,81,1,10,4000,1,11
2019,201901,282599,2019000050392,6501.6,2019002825991,860612,1,1,6656.4,2,0,2,45,4,2,200,0,0,11,114,1,10,47000,1,11
2019,201901,282599,2019000050392,6501.6,2019002825991,860612,1,2,5882.4,0,0,2,17,6,2,200,0,0,5,50,3,30,0,1,11
2019,201901,282599,2019000050392,6501.6,2019002825991,860612,1,3,6656.4,0,0,2,10,6,2,200,0,0,1,17,0,0,999999,0,0
2019,201901,282754,2019000053071,6346.8,2019002827541,951012,1,1,6346.8,2,2,1,39,1,1,100,0,0,11,116,1,10,173000,1,11
2019,201901,282754,2019000053071,6346.8,2019002827541,951012,1,2,7275.6,2,2,2,31,1,8,802,4,426,8,81,3,30,0,1,11
2019,201901,282754,2019000053071,6346.8,2019002827541,951012,1,3,8668.8,0,0,1,2,6,8,802,4,426,0,1,0,0,999999,0,0
2019,201901,282754,2019000053071,6346.8,2019002827541,951012,1,4,8823.6,0,0,2,1,6,8,802,4,426,0,1,0,0,999999,0,0
2019,201901,282908,2019000055667,8514.0,2019002829081,990812,1,1,8514.0,2,0,1,52,1,1,100,0,0,11,114,1,10,84000,1,11
2019,201901,282908,2019000055667,8514.0,2019002829081,990812,1,2,11455.2,2,0,2,46,1,1,100,0,0,10,101,1,10,65000,1,11
2019,201901,282908,2019000055667,8514.0,2019002829081,990812,1,3,10216.8,0,0,2,14,6,1,100,0,0,2,26,0,0,999999,0,0
2019,201901,282908,2019000055667,8514.0,2019002829081,990812,1,4,10216.8,0,0,2,10,6,1,100,0,0,2,22,0,0,999999,0,0
2019,201901,283063,2019000058121,24148.8,2019002830631,991112,1,1,24148.8,2,0,2,40,3,2,200,0,0,6,63,1,10,28000,1,11
2019,201901,283063,2019000058121,24148.8,2019002830631,991112,1,2,28483.2,0,0,2,21,6,2,200,0,0,8,81,3,30,0,1,11
2019,201901,283063,2019000058121,24148.8,2019002830631,991112,1,3,25851.6,0,0,1,18,6,2,200,0,0,4,40,3,30,0,1,11
2019,201901,283528,2019000065978,3250.8,2019002835281,230012,1,1,3250.8,0,0,2,48,5,2,200,0,0,11,114,1,10,87000,1,11
2019,201901,283682,2019000068344,11145.6,2019002836821,990812,1,1,11145.6,0,0,2,60,4,1,100,0,0,10,101,1,10,90000,1,11
2019,201901,283992,2019000073204,13003.2,2019002839921,861312,1,1,12848.4,0,0,1,30,6,1,100,0,0,10,101,1,10,34000,1,11
2019,201901,284302,2019000077949,4644.0,2019002843021,950912,1,1,4798.8,0,0,1,62,1,2,200,0,0,10,101,1,10,38000,1,11
2019,201901,284302,2019000077949,4644.0,2019002843021,950912,1,2,3870.0,0,0,2,61,1,2,200,0,0,11,114,1,10,67000,1,11
2019,201901,284302,2019000077949,4644.0,2019002843021,950912,1,3,6192.0,0,0,1,7,6,2,200,0,0,1,15,0,0,999999,0,0
2019,201901,284456,2019000080400,11300.4,2019002844561,861112,1,1,11455.2,0,0,2,32,6,4,400,0,0,10,101,1,10,50000,1,11
2019,201901,284611,2019000082998,6811.2,2019002846111,170112,1,1,6811.2,0,0,1,63,1,1,100,0,0,10,101,1,10,0,1,11
2019,201901,284611,2019000082998,6811.2,2019002846111,170112,1,2,7740.0,0,0,2,66,1,1,100,0,0,6,63,1,10,260,1,11
2019,201901,285076,2019000091250,7120.8,2019002850761,350012,1,1,7120.8,0,0,1,63,5,1,100,0,0,6,65,1,10,47000,1,11
2019,201901,285230,2019000094388,8359.2,2019002852301,1030812,1,1,8359.2,0,0,1,53,1,1,100,0,0,10,101,1,10,135000,1,11
2019,201901,285230,2019000094388,8359.2,2019002852301,1030812,1,2,7275.6,0,0,2,54,1,1,100,0,0,8,81,1,10,135000,1,11
2019,201901,285540,2019000099767,3560.4,2019002855401,1270412,1,1,3560.4,2,0,2,44,4,1,100,0,0,11,115,1,10,50000,1,11
2019,201901,285540,2019000099767,3560.4,2019002855401,1270412,1,2,3250.8,0,0,1,14,6,1,100,0,0,2,26,0,0,999999,0,0
2019,201901,285540,2019000099767,3560.4,2019002855401,1270412,1,3,3405.6,0,0,2,9,6,1,100,0,0,1,15,0,0,999999,0,0
2019,201901,286004,2019000107395,5882.4,2019002860041,861912,1,1,5882.4,3,0,2,31,3,1,100,3,300,6,61,1,10,25000,1,11
2019,201901,286004,2019000107395,5882.4,2019002860041,861912,1,2,15325.2,0,0,1,15,6,1,100,3,300,3,30,0,0,999999,0,0
2019,201901,286004,2019000107395,5882.4,2019002860041,861912,1,3,8204.4,0,0,2,11,6,1,100,3,300,2,22,0,0,999999,0,0
2019,201901,286004,2019000107395,5882.4,2019002860041,861912,1,4,8049.6,0,0,2,6,6,1,100,3,300,1,12,0,0,999999,0,0
2019,201901,286004,2019000107395,5882.4,2019002860041,861912,1,5,10990.8,0,0,1,33,4,1,100,3,300,6,64,1,10,13000,1,11
2019,201901,286004,2019000107395,5882.4,2019002860041,861912,1,6,10062.0,2,0,1,60,2,1,100,3,300,10,101,3,30,0,1,11
2019,201901,286004,2019000107395,5882.4,2019002860041,861912,1,7,10216.8,0,0,2,54,6,1,100,3,300,6,64,1,10,41400,1,11
2019,201901,286004,2019000107395,5882.4,2019002860041,861912,1,8,8514.0,0,0,2,29,6,1,100,3,300,6,63,1,10,30000,1,11
2019,201901,286314,2019000113081,40712.4,2019002863141,970212,1,1,40712.4,1,0,2,44,4,2,200,0,0,10,101,1,10,104000,2,20
2019,201901,286314,2019000113081,40712.4,2019002863141,970212,1,2,48297.6,0,0,1,21,6,2,200,0,0,6,63,1,10,10000,1,11
2019,201901,286469,2019000115503,7120.8,2019002864691,1010312,1,1,7120.8,0,0,2,60,4,1,100,0,0,6,65,1,10,12000,1,11
2019,201901,286624,2019000117863,14706.0,2019002866241,991112,1,1,14551.2,0,0,1,30,6,2,200,0,0,10,101,1,10,80000,1,11
2019,201901,286778,2019000120337,11919.6,2019002867781,570312,1,1,11919.6,1,0,2,50,1,1,100,0,0,8,81,3,30,0,1,11
2019,201901,286778,2019000120337,11919.6,2019002867781,570312,1,2,12848.4,1,0,1,49,1,1,100,0,0,11,114,1,10,100000,2,20
2019,201901,286778,2019000120337,11919.6,2019002867781,570312,1,3,14086.8,0,0,1,10,6,1,100,0,0,1,16,0,0,999999,0,0
2019,201901,286933,2019000123069,6192.0,2019002869331,950712,1,1,6192.0,1,0,2,53,1,2,200,0,0,6,65,1,10,40000,1,11
2019,201901,286933,2019000123069,6192.0,2019002869331,950712,1,2,12848.4,1,0,1,61,1,2,200,0,0,6,64,1,10,140000,1,11
2019,201901,286933,2019000123069,6192.0,2019002869331,950712,1,3,16099.2,1,0,1,30,6,2,200,0,0,8,81,3,30,0,1,11
2019,201901,286933,2019000123069,6192.0,2019002869331,950712,1,4,11145.6,0,0,1,10,6,2,200,0,0,2,23,0,0,999999,0,0
2019,201901,287088,2019000125921,9288.0,2019002870881,1150312,1,1,9288.0,1,0,2,46,1,1,100,0,0,7,71,1,10,26000,1,11
2019,201901,287088,2019000125921,9288.0,2019002870881,1150312,1,2,8823.6,1,0,1,50,1,1,100,0,0,6,63,1,10,34000,1,11
2019,201901,287088,2019000125921,9288.0,2019002870881,1150312,1,3,8978.4,0,0,1,10,6,1,100,0,0,1,17,0,0,999999,0,0
2019,201901,287243,2019000128265,6811.2,2019002872431,1030112,1,1,6811.2,0,0,2,56,6,1,100,0,0,7,71,1,10,40000,1,11
2019,201901,287243,2019000128265,6811.2,2019002872431,1030112,1,2,23839.2,0,0,1,49,6,1,100,0,0,6,63,3,30,0,1,11
2019,201901,287243,2019000128265,6811.2,2019002872431,1030112,1,3,17182.8,2,0,2,82,5,1,100,0,0,6,63,3,30,0,1,11
2019,201901,287398,2019000130549,9597.6,2019002873981,850012,1,1,9597.6,0,0,2,60,1,1,100,0,0,10,101,1,10,40000,1,11
2019,201901,287398,2019000130549,9597.6,2019002873981,850012,1,2,8978.4,0,0,1,61,1,1,100,0,0,10,101,1,10,130000,1,11
2019,201901,288017,2019000140561,11764.8,2019002880171,862012,1,1,11919.6,0,0,1,39,6,1,100,4,423,11,115,1,10,50000,1,11
2019,201901,288017,2019000140561,11764.8,2019002880171,862012,1,2,16563.6,0,0,1,42,6,1,100,4,423,7,71,1,10,40000,1,11
2019,201901,288172,2019000143083,27554.4,2019002881721,310212,1,1,27554.4,0,0,1,26,6,2,200,0,0,6,63,1,10,0,1,11
2019,201901,288481,2019000148058,8359.2,2019002884811,930012,1,1,8514.0,3,1,1,36,1,1,100,1,100,3,30,1,10,25000,2,20
2019,201901,288481,2019000148058,8359.2,2019002884811,930012,1,2,8359.2,3,1,2,37,1,1,100,1,100,1,15,2,20,500,1,11
2019,201901,288481,2019000148058,8359.2,2019002884811,930012,1,3,5108.4,0,0,2,14,6,8,826,4,412,2,26,0,0,999999,0,0
2019,201901,288481,2019000148058,8359.2,2019002884811,930012,1,4,6037.2,0,0,1,13,6,1,100,1,100,2,25,0,0,999999,0,0
2019,201901,288481,2019000148058,8359.2,2019002884811,930012,1,5,6192.0,0,0,2,2,6,1,100,4,412,0,1,0,0,999999,0,0
2019,201901,288636,2019000150353,6966.0,2019002886361,861812,1,1,6966.0,1,0,1,53,1,1,100,3,300,10,101,1,10,60000,1,11
2019,201901,288636,2019000150353,6966.0,2019002886361,861812,1,2,6811.2,1,0,2,43,1,1,100,3,300,10,101,1,10,0,1,11
2019,201901,288636,2019000150353,6966.0,2019002886361,861812,1,3,8049.6,0,0,1,17,6,1,100,3,300,5,50,3,30,0,1,11
2019,201901,288946,2019000155250,17182.8,2019002889461,570312,1,1,17337.6,0,0,2,28,6,1,100,0,0,10,101,1,10,35000,1,11
2019,201901,289100,2019000157866,12229.2,2019002891001,630012,1,1,12384.0,3,0,2,43,6,2,200,0,0,0,2,3,30,0,1,11
2019,201901,289100,2019000157866,12229.2,2019002891001,630012,1,2,22291.2,0,0,1,26,4,2,200,0,0,7,71,1,10,26200,1,11
2019,201901,289100,2019000157866,12229.2,2019002891001,630012,1,3,22136.4,0,0,1,18,6,2,200,0,0,0,2,2,20,1700,1,11
2019,201901,289100,2019000157866,12229.2,2019002891001,630012,1,4,13932.0,0,0,1,8,6,2,200,0,0,1,16,0,0,999999,0,0
2019,201901,289255,2019000160510,8823.6,2019002892551,990512,1,1,8823.6,0,0,1,60,4,1,100,0,0,10,101,1,10,22000,1,11
2019,201901,289410,2019000163065,23994.0,2019002894101,50012,1,1,23994.0,2,1,1,27,1,1,100,0,0,8,81,1,14,52000,1,12
2019,201901,289410,2019000163065,23994.0,2019002894101,50012,1,2,15944.4,2,1,2,30,1,1,100,0,0,7,71,1,10,2000,1,11
2019,201901,289410,2019000163065,23994.0,2019002894101,50012,1,3,17028.0,0,0,1,4,6,1,100,0,0,0,2,0,0,999999,0,0
2019,201901,289410,2019000163065,23994.0,2019002894101,50012,1,4,11300.4,0,0,2,11,6,1,100,2,200,1,17,0,0,999999,0,0
2019,201901,289874,2019000170520,18576.0,2019002898741,860112,1,1,18576.0,0,0,1,54,1,1,100,3,300,8,81,1,10,70000,1,11
2019,201901,289874,2019000170520,18576.0,2019002898741,860112,1,2,19814.4,0,0,2,55,1,1,100,2,200,10,101,1,10,91000,1,11
2019,201901,290029,2019000173270,35294.4,2019002900291,860912,1,1,35294.4,2,0,2,45,4,1,100,3,300,3,30,1,10,20000,1,11
2019,201901,290029,2019000173270,35294.4,2019002900291,860912,1,2,40557.6,2,0,1,45,6,1,100,3,300,6,63,1,10,5000,1,11
2019,201901,290029,2019000173270,35294.4,2019002900291,860912,1,3,42105.6,0,0,2,23,6,1,100,3,300,6,63,3,30,0,1,11
2019,201901,290029,2019000173270,35294.4,2019002900291,860912,1,4,31424.4,0,0,2,16,6,1,100,3,300,4,40,3,30,0,0,0
2019,201901,290184,2019000176050,13467.6,2019002901841,1030512,1,1,13467.6,1,0,2,61,1,1,100,0,0,8,81,1,10,45200,1,11
2019,201901,290184,2019000176050,13467.6,2019002901841,1030512,1,2,14241.6,1,0,1,62,1,1,100,0,0,7,71,1,10,30800,2,20
2019,201901,290184,2019000176050,13467.6,2019002901841,1030512,1,3,24613.2,0,0,1,32,6,1,100,0,0,8,81,1,10,72000,1,11
2019,201901,290339,2019000179059,2476.8,2019002903391,710412,1,1,2322.0,0,0,1,69,1,1,100,2,200,10,101,3,30,0,2,20
2019,201901,290339,2019000179059,2476.8,2019002903391,710412,1,2,3096.0,0,0,2,60,1,1,100,3,300,11,114,1,10,49000,1,11
2019,201901,290494,2019000181810,8359.2,2019002904941,910012,1,1,8359.2,0,0,2,26,6,1,100,0,0,6,63,1,10,28600,1,11
2019,201901,290648,2019000184215,8049.6,2019002906481,1030612,1,1,8049.6,0,0,1,34,1,1,100,4,428,8,81,1,10,1100,1,11
2019,201901,290648,2019000184215,8049.6,2019002906481,1030612,1,2,6966.0,0,0,2,40,1,1,100,0,0,5,50,1,10,1500,1,11
2019,201901,290803,2019000186815,6192.0,2019002908031,950312,1,1,6037.2,0,0,2,23,6,6,676,0,0,10,101,1,10,67000,1,11
2019,201901,291113,2019000192326,10681.2,2019002911131,860512,1,1,10681.2,0,0,2,39,6,1,100,3,300,10,101,1,10,57000,1,11
2019,201901,291113,2019000192326,10681.2,2019002911131,860512,1,2,12693.6,0,0,1,37,2,1,100,3,300,6,63,1,10,11200,2,20
2019,201901,291268,2019000194992,4334.4,2019002912681,1050312,1,1,4334.4,0,0,2,27,6,1,100,0,0,10,101,1,10,30000,1,11
2019,201901,291577,2019000200002,31269.6,2019002915771,570312,1,1,31424.4,0,0,2,32,6,1,100,0,0,11,114,1,10,0,1,11
2019,201901,291732,2019000202345,25387.2,2019002917321,860612,1,1,25387.2,2,1,2,32,6,2,200,0,0,10,101,1,10,50000,1,11
2019,201901,291732,2019000202345,25387.2,2019002917321,860612,1,2,34830.0,0,0,2,10,6,2,200,0,0,1,17,0,0,999999,0,0
2019,201901,291732,2019000202345,25387.2,2019002917321,860612,1,3,46904.4,0,0,1,0,6,2,200,0,0,0,1,0,0,999999,0,0
2019,201901,292351,2019000212190,18576.0,2019002923511,860412,1,1,18576.0,1,0,1,52,1,1,100,4,423,10,101,1,10,52000,1,11
2019,201901,292351,2019000212190,18576.0,2019002923511,860412,1,2,17492.4,1,0,2,49,1,1,100,4,423,6,65,1,10,120000,1,11
2019,201901,292351,2019000212190,18576.0,2019002923511,860412,1,3,15015.6,0,0,2,15,6,1,100,4,423,2,26,0,0,999999,0,0
2019,201901,292351,2019000212190,18576.0,2019002923511,860412,1,4,22291.2,1,0,2,77,5,1,100,4,423,2,23,3,30,0,1,11
2019,201901,292661,2019000217298,6811.2,2019002926611,170112,1,1,6811.2,1,0,2,46,1,1,100,0,0,8,81,3,30,0,1,11
2019,201901,292661,2019000217298,6811.2,2019002926611,170112,1,2,11610.0,1,0,1,51,1,1,100,0,0,6,63,1,10,20000,1,11
2019,201901,292661,2019000217298,6811.2,2019002926611,170112,1,3,15634.8,0,0,2,22,6,1,100,0,0,6,63,3,30,0,1,11
2019,201901,292816,2019000220058,19040.4,2019002928161,110612,1,1,19040.4,3,1,2,40,4,2,200,0,0,10,101,1,10,4500,1,11
2019,201901,292816,2019000220058,19040.4,2019002928161,110612,1,2,15015.6,0,0,1,18,6,2,200,0,0,5,50,1,10,3000,1,11
2019,201901,292816,2019000220058,19040.4,2019002928161,110612,1,3,21517.2,0,0,2,5,6,2,200,0,0,1,12,0,0,999999,0,0
2019,201901,292816,2019000220058,19040.4,2019002928161,110612,1,4,23994.0,0,0,1,0,6,2,200,0,0,0,1,0,0,999999,0,0
2019,201901,292970,2019000222611,28018.8,2019002929701,110312,1,1,28018.8,0,0,2,33,6,1,100,0,0,7,71,1,10,75000,1,11
2019,201901,293280,2019000227770,29102.4,2019002932801,950612,1,1,29102.4,0,0,2,34,4,1,100,0,0,10,101,1,10,60000,1,11
2019,201901,293435,2019000230566,15480.0,2019002934351,110712,1,1,15325.2,4,0,1,59,1,2,200,0,0,8,81,1,10,96000,2,20
2019,201901,293435,2019000230566,15480.0,2019002934351,110712,1,2,15944.4,4,0,2,52,1,2,200,0,0,10,101,1,10,0,1,11
2019,201901,293435,2019000230566,15480.0,2019002934351,110712,1,3,20588.4,0,0,2,15,6,2,200,0,0,3,30,0,0,999999,0,0
2019,201901,293435,2019000230566,15480.0,2019002934351,110712,1,4,17956.8,0,0,2,12,6,2,200,0,0,2,23,0,0,999999,0,0
2019,201901,293435,2019000230566,15480.0,2019002934351,110712,1,5,23374.8,0,0,2,25,2,2,200,0,0,6,64,3,30,0,1,11
2019,201901,293435,2019000230566,15480.0,2019002934351,110712,1,6,18576.0,0,0,1,21,6,2,200,0,0,6,61,3,30,0,1,11
2019,201901,293899,2019000237836,17956.8,2019002938991,930012,1,1,17956.8,1,0,2,28,6,1,100,0,0,6,65,1,10,22000,1,11
2019,201901,293899,2019000237836,17956.8,2019002938991,930012,1,2,13777.2,0,0,2,7,6,1,100,4,460,1,14,0,0,999999,0,0
2019,201901,294209,2019000242627,12538.8,2019002942091,710112,1,1,12538.8,0,0,2,52,4,1,100,0,0,10,101,1,10,140000,1,11
2019,201901,294364,2019000244970,16254.0,2019002943641,1170412,1,1,16254.0,3,0,1,42,1,1,100,1,100,2,22,1,10,187000,1,11
2019,201901,294364,2019000244970,16254.0,2019002943641,1170412,1,2,15634.8,3,0,2,36,1,1,100,1,100,10,101,2,20,0,1,11
2019,201901,294364,2019000244970,16254.0,2019002943641,1170412,1,3,12074.4,0,0,2,17,6,1,100,1,100,5,50,3,30,0,1,11
2019,201901,294364,2019000244970,16254.0,2019002943641,1170412,1,4,11300.4,0,0,2,14,6,1,100,1,100,3,30,0,0,999999,0,0
2019,201901,294364,2019000244970,16254.0,2019002943641,1170412,1,5,16873.2,0,0,1,11,6,1,100,1,100,2,23,0,0,999999,0,0
2019,201901,294983,2019000255979,21981.6,2019002949831,111312,1,1,21981.6,2,1,2,44,1,2,200,0,0,7,71,1,10,12000,1,11
2019,201901,294983,2019000255979,21981.6,2019002949831,111312,1,2,23684.4,2,1,1,32,1,2,200,0,0,7,71,1,10,24000,1,11
2019,201901,294983,2019000255979,21981.6,2019002949831,111312,1,3,24458.4,0,0,1,6,6,2,200,0,0,1,11,0,0,999999,0,0
2019,201901,294983,2019000255979,21981.6,2019002949831,111312,1,4,43034.4,0,0,2,3,6,2,200,0,0,0,2,0,0,999999,0,0
2019,201901,295138,2019000258398,12693.6,2019002951381,990312,1,1,12848.4,0,0,2,36,6,6,620,0,0,11,116,1,10,75000,1,11
2019,201901,295292,2019000261129,4334.4,2019002952921,860812,1,1,4489.2,0,0,2,47,6,1,100,4,414,11,114,1,10,63000,1,11
2019,201901,295292,2019000261129,4334.4,2019002952921,860812,1,2,6346.8,0,0,2,49,4,1,100,4,414,10,101,1,10,21000,1,11
